idx,pass,fail,inconclusive,stage1_fail,pass_pct,fail_pct,inconclusive_pct
81,44,13,0,0,77.2,22.8,0.0
82,44,13,0,0,77.2,22.8,0.0
83,44,13,0,0,77.2,22.8,0.0
84,44,13,0,0,77.2,22.8,0.0
85,44,13,0,0,77.2,22.8,0.0
86,44,13,0,0,77.2,22.8,0.0
87,44,13,0,0,77.2,22.8,0.0
88,44,13,0,0,77.2,22.8,0.0
89,44,13,0,0,77.2,22.8,0.0
90,44,13,0,0,77.2,22.8,0.0
91,44,13,0,0,77.2,22.8,0.0
92,44,13,0,0,77.2,22.8,0.0
93,44,13,0,0,77.2,22.8,0.0
94,44,13,0,0,77.2,22.8,0.0
95,44,13,0,0,77.2,22.8,0.0
96,44,13,0,0,77.2,22.8,0.0
97,44,13,0,0,77.2,22.8,0.0
98,44,13,0,0,77.2,22.8,0.0
99,44,13,0,0,77.2,22.8,0.0
100,44,13,0,0,77.2,22.8,0.0
101,44,13,0,0,77.2,22.8,0.0
102,44,13,0,0,77.2,22.8,0.0
103,44,13,0,0,77.2,22.8,0.0
104,44,13,0,0,77.2,22.8,0.0
105,44,13,0,0,77.2,22.8,0.0
106,44,13,0,0,77.2,22.8,0.0
107,44,13,0,0,77.2,22.8,0.0
108,44,13,0,0,77.2,22.8,0.0
109,44,13,0,0,77.2,22.8,0.0
110,44,13,0,0,77.2,22.8,0.0
111,44,13,0,0,77.2,22.8,0.0
112,44,13,0,0,77.2,22.8,0.0
113,44,13,0,0,77.2,22.8,0.0
114,44,13,0,0,77.2,22.8,0.0
115,44,13,0,0,77.2,22.8,0.0
116,44,13,0,0,77.2,22.8,0.0
117,44,13,0,0,77.2,22.8,0.0
118,44,13,0,0,77.2,22.8,0.0
119,44,13,0,0,77.2,22.8,0.0
120,44,13,0,0,77.2,22.8,0.0
121,44,13,0,0,77.2,22.8,0.0
122,44,14,0,0,75.9,24.1,0.0
123,44,15,0,0,74.6,25.4,0.0
124,44,15,0,0,74.6,25.4,0.0
125,44,15,0,0,74.6,25.4,0.0
126,44,15,0,0,74.6,25.4,0.0
127,44,15,0,0,74.6,25.4,0.0
128,44,15,0,0,74.6,25.4,0.0
129,44,15,0,0,74.6,25.4,0.0
130,44,15,0,0,74.6,25.4,0.0
131,44,15,0,0,74.6,25.4,0.0
132,44,15,0,0,74.6,25.4,0.0
133,44,15,0,0,74.6,25.4,0.0
134,44,15,0,0,74.6,25.4,0.0
135,44,15,0,0,74.6,25.4,0.0
136,44,15,0,0,74.6,25.4,0.0
137,44,15,0,0,74.6,25.4,0.0
138,44,15,0,0,74.6,25.4,0.0
139,44,15,0,0,74.6,25.4,0.0
140,44,15,0,0,74.6,25.4,0.0
141,44,15,0,0,74.6,25.4,0.0
142,44,15,0,0,74.6,25.4,0.0
143,44,15,0,0,74.6,25.4,0.0
144,44,15,0,0,74.6,25.4,0.0
145,44,15,0,0,74.6,25.4,0.0
146,44,15,0,0,74.6,25.4,0.0
147,44,15,0,0,74.6,25.4,0.0
148,44,15,0,0,74.6,25.4,0.0
149,44,15,0,0,74.6,25.4,0.0
150,44,15,0,0,74.6,25.4,0.0
151,44,15,0,0,74.6,25.4,0.0
152,44,15,0,0,74.6,25.4,0.0
153,44,15,0,0,74.6,25.4,0.0
154,44,15,0,0,74.6,25.4,0.0
155,44,16,0,0,73.3,26.7,0.0
156,44,16,0,0,73.3,26.7,0.0
157,44,16,0,0,73.3,26.7,0.0
158,44,16,0,0,73.3,26.7,0.0
159,44,16,0,0,73.3,26.7,0.0
160,44,16,0,0,73.3,26.7,0.0
161,44,16,0,0,73.3,26.7,0.0
162,44,17,0,0,72.1,27.9,0.0
163,44,17,0,0,72.1,27.9,0.0
164,44,17,0,0,72.1,27.9,0.0
165,44,17,0,0,72.1,27.9,0.0
166,44,17,0,0,72.1,27.9,0.0
167,44,17,0,0,72.1,27.9,0.0
168,44,17,0,0,72.1,27.9,0.0
169,44,17,0,0,72.1,27.9,0.0
170,44,17,0,0,72.1,27.9,0.0
171,44,17,0,0,72.1,27.9,0.0
172,44,17,0,0,72.1,27.9,0.0
173,44,17,0,0,72.1,27.9,0.0
174,44,17,0,0,72.1,27.9,0.0
175,44,17,0,0,72.1,27.9,0.0
176,44,17,0,0,72.1,27.9,0.0
177,44,17,0,0,72.1,27.9,0.0
178,44,18,0,0,71.0,29.0,0.0
179,44,18,0,0,71.0,29.0,0.0
180,44,18,0,0,71.0,29.0,0.0
181,44,18,0,0,71.0,29.0,0.0
182,44,18,0,0,71.0,29.0,0.0
183,44,18,0,0,71.0,29.0,0.0
184,44,18,0,0,71.0,29.0,0.0
185,44,18,0,0,71.0,29.0,0.0
186,44,18,0,0,71.0,29.0,0.0
187,44,18,0,0,71.0,29.0,0.0
188,44,18,0,0,71.0,29.0,0.0
189,44,18,0,0,71.0,29.0,0.0
190,44,18,0,0,71.0,29.0,0.0
191,44,18,0,0,71.0,29.0,0.0
192,44,18,0,0,71.0,29.0,0.0
193,44,18,0,0,71.0,29.0,0.0
194,44,19,0,0,69.8,30.2,0.0
195,44,19,0,0,69.8,30.2,0.0
196,44,19,0,0,69.8,30.2,0.0
197,44,19,0,0,69.8,30.2,0.0
198,44,19,0,0,69.8,30.2,0.0
199,44,19,0,0,69.8,30.2,0.0
200,44,20,0,0,68.8,31.2,0.0
201,44,20,0,0,68.8,31.2,0.0
202,44,20,0,0,68.8,31.2,0.0
203,44,20,0,0,68.8,31.2,0.0
204,44,20,0,0,68.8,31.2,0.0
205,44,20,0,0,68.8,31.2,0.0
206,44,20,0,0,68.8,31.2,0.0
207,44,20,0,0,68.8,31.2,0.0
208,44,20,0,0,68.8,31.2,0.0
209,44,20,0,0,68.8,31.2,0.0
210,44,20,0,0,68.8,31.2,0.0
211,44,21,0,0,67.7,32.3,0.0
212,44,21,0,0,67.7,32.3,0.0
213,44,21,0,0,67.7,32.3,0.0
214,44,21,0,0,67.7,32.3,0.0
215,44,21,0,0,67.7,32.3,0.0
216,44,21,0,0,67.7,32.3,0.0
217,44,21,0,0,67.7,32.3,0.0
218,44,21,0,0,67.7,32.3,0.0
219,44,22,0,0,66.7,33.3,0.0
220,44,22,0,0,66.7,33.3,0.0
221,44,23,0,0,65.7,34.3,0.0
222,44,24,0,0,64.7,35.3,0.0
223,44,24,0,0,64.7,35.3,0.0
224,44,24,0,0,64.7,35.3,0.0
225,44,24,0,0,64.7,35.3,0.0
226,44,24,0,0,64.7,35.3,0.0
227,44,24,0,0,64.7,35.3,0.0
228,44,24,0,0,64.7,35.3,0.0
229,44,25,0,0,63.8,36.2,0.0
230,44,25,0,0,63.8,36.2,0.0
231,44,25,0,0,63.8,36.2,0.0
232,44,25,0,0,63.8,36.2,0.0
233,44,25,0,0,63.8,36.2,0.0
234,44,25,0,0,63.8,36.2,0.0
235,44,25,0,0,63.8,36.2,0.0
236,44,26,0,0,62.9,37.1,0.0
237,44,27,0,0,62.0,38.0,0.0
238,44,27,0,0,62.0,38.0,0.0
239,44,28,0,0,61.1,38.9,0.0
240,44,28,0,0,61.1,38.9,0.0
241,44,28,0,0,61.1,38.9,0.0
242,44,28,0,0,61.1,38.9,0.0
243,44,28,0,0,61.1,38.9,0.0
244,44,29,0,0,60.3,39.7,0.0
245,44,30,0,0,59.5,40.5,0.0
246,44,31,0,0,58.7,41.3,0.0
247,44,32,0,0,57.9,42.1,0.0
248,44,32,0,0,57.9,42.1,0.0
249,44,32,0,0,57.9,42.1,0.0
250,44,32,0,0,57.9,42.1,0.0
251,44,32,0,0,57.9,42.1,0.0
252,44,33,0,0,57.1,42.9,0.0
253,44,33,0,0,57.1,42.9,0.0
254,44,33,0,0,57.1,42.9,0.0
255,44,33,0,0,57.1,42.9,0.0
256,44,34,0,0,56.4,43.6,0.0
257,44,34,0,0,56.4,43.6,0.0
258,44,34,0,0,56.4,43.6,0.0
259,44,34,0,0,56.4,43.6,0.0
260,44,34,0,0,56.4,43.6,0.0
261,44,34,0,0,56.4,43.6,0.0
262,44,34,0,0,56.4,43.6,0.0
263,44,35,0,0,55.7,44.3,0.0
264,44,35,0,0,55.7,44.3,0.0
265,44,36,0,0,55.0,45.0,0.0
266,44,37,0,0,54.3,45.7,0.0
267,44,37,0,0,54.3,45.7,0.0
268,44,37,0,0,54.3,45.7,0.0
269,44,37,0,0,54.3,45.7,0.0
270,44,37,0,0,54.3,45.7,0.0
271,44,37,0,0,54.3,45.7,0.0
272,44,37,0,0,54.3,45.7,0.0
273,44,37,0,0,54.3,45.7,0.0
274,44,37,0,0,54.3,45.7,0.0
275,44,37,0,0,54.3,45.7,0.0
276,44,37,0,0,54.3,45.7,0.0
277,44,37,0,0,54.3,45.7,0.0
278,44,38,0,0,53.7,46.3,0.0
279,44,38,0,0,53.7,46.3,0.0
280,44,38,0,0,53.7,46.3,0.0
281,44,38,0,0,53.7,46.3,0.0
282,44,38,0,0,53.7,46.3,0.0
283,44,38,0,0,53.7,46.3,0.0
284,44,38,0,0,53.7,46.3,0.0
285,44,38,0,0,53.7,46.3,0.0
286,44,38,0,0,53.7,46.3,0.0
287,44,38,0,0,53.7,46.3,0.0
288,44,38,0,0,53.7,46.3,0.0
289,44,38,0,0,53.7,46.3,0.0
290,44,39,0,0,53.0,47.0,0.0
291,44,39,0,0,53.0,47.0,0.0
292,44,39,0,0,53.0,47.0,0.0
293,44,39,0,0,53.0,47.0,0.0
294,44,39,0,0,53.0,47.0,0.0
295,44,39,0,0,53.0,47.0,0.0
296,44,39,0,0,53.0,47.0,0.0
297,44,40,0,0,52.4,47.6,0.0
298,44,40,0,0,52.4,47.6,0.0
299,44,41,0,0,51.8,48.2,0.0
300,44,42,0,0,51.2,48.8,0.0
301,44,42,0,0,51.2,48.8,0.0
302,44,42,0,0,51.2,48.8,0.0
303,44,42,0,0,51.2,48.8,0.0
304,44,42,0,0,51.2,48.8,0.0
305,44,43,0,0,50.6,49.4,0.0
306,44,43,0,0,50.6,49.4,0.0
307,44,43,0,0,50.6,49.4,0.0
308,44,44,0,0,50.0,50.0,0.0
309,44,44,0,0,50.0,50.0,0.0
310,44,44,0,0,50.0,50.0,0.0
311,44,44,0,0,50.0,50.0,0.0
312,44,44,0,0,50.0,50.0,0.0
313,44,44,0,0,50.0,50.0,0.0
314,44,44,0,0,50.0,50.0,0.0
315,44,44,0,0,50.0,50.0,0.0
316,44,44,0,0,50.0,50.0,0.0
317,44,44,0,0,50.0,50.0,0.0
318,44,45,0,0,49.4,50.6,0.0
319,44,45,0,0,49.4,50.6,0.0
320,44,45,0,0,49.4,50.6,0.0
321,44,46,0,0,48.9,51.1,0.0
322,44,46,0,0,48.9,51.1,0.0
323,44,47,0,0,48.4,51.6,0.0
324,44,47,0,0,48.4,51.6,0.0
325,44,47,0,0,48.4,51.6,0.0
326,44,47,0,0,48.4,51.6,0.0
327,44,47,0,0,48.4,51.6,0.0
328,44,47,0,0,48.4,51.6,0.0
329,44,48,0,0,47.8,52.2,0.0
330,44,49,0,0,47.3,52.7,0.0
331,44,50,0,0,46.8,53.2,0.0
332,44,50,0,0,46.8,53.2,0.0
333,44,51,0,0,46.3,53.7,0.0
334,44,52,0,0,45.8,54.2,0.0
335,44,53,0,0,45.4,54.6,0.0
336,44,54,0,0,44.9,55.1,0.0
337,44,55,0,0,44.4,55.6,0.0
338,44,56,0,0,44.0,56.0,0.0
339,44,56,0,0,44.0,56.0,0.0
340,44,56,0,0,44.0,56.0,0.0
341,44,56,0,0,44.0,56.0,0.0
342,44,56,0,0,44.0,56.0,0.0
343,44,57,0,0,43.6,56.4,0.0
344,44,57,0,0,43.6,56.4,0.0
345,44,57,0,0,43.6,56.4,0.0
346,44,57,0,0,43.6,56.4,0.0
347,44,57,0,0,43.6,56.4,0.0
348,44,58,0,0,43.1,56.9,0.0
349,44,58,0,0,43.1,56.9,0.0
350,44,58,0,0,43.1,56.9,0.0
351,44,59,0,0,42.7,57.3,0.0
352,44,60,0,0,42.3,57.7,0.0
353,44,61,0,0,41.9,58.1,0.0
354,44,61,0,0,41.9,58.1,0.0
355,44,61,0,0,41.9,58.1,0.0
356,44,61,0,0,41.9,58.1,0.0
357,44,62,0,0,41.5,58.5,0.0
358,44,62,0,0,41.5,58.5,0.0
359,44,63,0,0,41.1,58.9,0.0
360,44,63,0,0,41.1,58.9,0.0
361,44,64,0,0,40.7,59.3,0.0
362,44,65,0,0,40.4,59.6,0.0
363,44,65,0,0,40.4,59.6,0.0
364,44,66,0,0,40.0,60.0,0.0
365,44,66,0,0,40.0,60.0,0.0
366,44,66,0,0,40.0,60.0,0.0
367,44,67,0,0,39.6,60.4,0.0
368,44,68,0,0,39.3,60.7,0.0
369,44,69,0,0,38.9,61.1,0.0
370,44,69,0,0,38.9,61.1,0.0
371,44,69,0,0,38.9,61.1,0.0
372,44,70,0,0,38.6,61.4,0.0
373,44,70,0,0,38.6,61.4,0.0
374,44,70,0,0,38.6,61.4,0.0
375,44,70,0,0,38.6,61.4,0.0
376,44,70,0,0,38.6,61.4,0.0
377,44,70,0,0,38.6,61.4,0.0
378,44,71,0,0,38.3,61.7,0.0
379,44,71,0,0,38.3,61.7,0.0
380,44,71,0,0,38.3,61.7,0.0
381,44,71,0,0,38.3,61.7,0.0
382,44,72,0,0,37.9,62.1,0.0
383,44,72,0,0,37.9,62.1,0.0
384,44,72,0,0,37.9,62.1,0.0
385,44,72,0,0,37.9,62.1,0.0
386,44,72,0,0,37.9,62.1,0.0
387,44,72,0,0,37.9,62.1,0.0
388,44,73,0,0,37.6,62.4,0.0
389,44,74,0,0,37.3,62.7,0.0
390,44,75,0,0,37.0,63.0,0.0
391,44,75,0,0,37.0,63.0,0.0
392,44,75,0,0,37.0,63.0,0.0
393,44,75,0,0,37.0,63.0,0.0
394,44,76,0,0,36.7,63.3,0.0
395,44,76,0,0,36.7,63.3,0.0
396,44,76,0,0,36.7,63.3,0.0
397,44,76,0,0,36.7,63.3,0.0
398,44,77,0,0,36.4,63.6,0.0
399,44,78,0,0,36.1,63.9,0.0
400,44,78,0,0,36.1,63.9,0.0
401,44,78,0,0,36.1,63.9,0.0
402,44,79,0,0,35.8,64.2,0.0
403,44,79,0,0,35.8,64.2,0.0
404,44,79,0,0,35.8,64.2,0.0
405,44,79,0,0,35.8,64.2,0.0
406,44,79,0,0,35.8,64.2,0.0
407,44,79,0,0,35.8,64.2,0.0
408,44,79,0,0,35.8,64.2,0.0
409,44,79,0,0,35.8,64.2,0.0
410,44,79,0,0,35.8,64.2,0.0
411,44,79,0,0,35.8,64.2,0.0
412,44,79,0,0,35.8,64.2,0.0
413,44,79,0,0,35.8,64.2,0.0
414,44,79,0,0,35.8,64.2,0.0
415,44,79,0,0,35.8,64.2,0.0
416,44,79,0,0,35.8,64.2,0.0
417,44,79,0,0,35.8,64.2,0.0
418,44,80,0,0,35.5,64.5,0.0
419,44,80,0,0,35.5,64.5,0.0
420,44,80,0,0,35.5,64.5,0.0
421,44,80,0,0,35.5,64.5,0.0
422,44,80,0,0,35.5,64.5,0.0
423,44,81,0,0,35.2,64.8,0.0
424,44,81,0,0,35.2,64.8,0.0
425,44,82,0,0,34.9,65.1,0.0
426,44,82,0,0,34.9,65.1,0.0
427,44,82,0,0,34.9,65.1,0.0
428,44,82,0,0,34.9,65.1,0.0
429,44,83,0,0,34.6,65.4,0.0
430,44,84,0,0,34.4,65.6,0.0
431,44,85,0,0,34.1,65.9,0.0
432,44,85,0,0,34.1,65.9,0.0
433,44,86,0,0,33.8,66.2,0.0
434,44,86,0,0,33.8,66.2,0.0
435,44,87,0,0,33.6,66.4,0.0
436,44,88,0,0,33.3,66.7,0.0
437,44,89,0,0,33.1,66.9,0.0
438,44,89,0,0,33.1,66.9,0.0
439,44,89,0,0,33.1,66.9,0.0
440,44,89,0,0,33.1,66.9,0.0
441,44,89,0,0,33.1,66.9,0.0
442,44,90,0,0,32.8,67.2,0.0
443,44,90,0,0,32.8,67.2,0.0
444,44,91,0,0,32.6,67.4,0.0
445,44,91,0,0,32.6,67.4,0.0
446,44,92,0,0,32.4,67.6,0.0
447,44,92,0,0,32.4,67.6,0.0
448,44,93,0,0,32.1,67.9,0.0
449,44,93,0,0,32.1,67.9,0.0
450,44,93,0,0,32.1,67.9,0.0
451,44,94,0,0,31.9,68.1,0.0
452,44,94,0,0,31.9,68.1,0.0
453,44,94,0,0,31.9,68.1,0.0
454,44,94,0,0,31.9,68.1,0.0
455,44,94,0,0,31.9,68.1,0.0
456,44,94,0,0,31.9,68.1,0.0
457,44,94,0,0,31.9,68.1,0.0
458,44,94,0,0,31.9,68.1,0.0
459,44,94,0,0,31.9,68.1,0.0
