idx,pass,fail,inconclusive,stage1_fail,pass_pct,fail_pct,inconclusive_pct
81,57,10,0,0,85.1,14.9,0.0
82,57,10,0,0,85.1,14.9,0.0
83,57,11,0,0,83.8,16.2,0.0
84,57,12,0,0,82.6,17.4,0.0
85,58,12,0,0,82.9,17.1,0.0
86,58,13,0,0,81.7,18.3,0.0
87,58,13,0,0,81.7,18.3,0.0
88,58,14,0,0,80.6,19.4,0.0
89,58,15,0,0,79.5,20.5,0.0
90,58,16,0,0,78.4,21.6,0.0
91,58,16,0,0,78.4,21.6,0.0
92,58,16,0,0,78.4,21.6,0.0
93,59,16,0,0,78.7,21.3,0.0
94,60,16,0,0,78.9,21.1,0.0
95,61,16,0,0,79.2,20.8,0.0
96,61,17,0,0,78.2,21.8,0.0
97,62,17,0,0,78.5,21.5,0.0
98,62,17,0,0,78.5,21.5,0.0
99,62,17,0,0,78.5,21.5,0.0
100,62,17,0,0,78.5,21.5,0.0
101,62,17,0,0,78.5,21.5,0.0
102,62,17,0,0,78.5,21.5,0.0
103,62,18,0,0,77.5,22.5,0.0
104,63,18,0,0,77.8,22.2,0.0
105,63,18,0,0,77.8,22.2,0.0
106,63,18,0,0,77.8,22.2,0.0
107,63,19,0,0,76.8,23.2,0.0
108,63,19,0,0,76.8,23.2,0.0
109,64,19,0,0,77.1,22.9,0.0
110,65,19,0,0,77.4,22.6,0.0
111,65,19,0,0,77.4,22.6,0.0
112,65,20,0,0,76.5,23.5,0.0
113,66,20,0,0,76.7,23.3,0.0
114,66,21,0,0,75.9,24.1,0.0
115,67,21,0,0,76.1,23.9,0.0
116,68,21,0,0,76.4,23.6,0.0
117,68,22,0,0,75.6,24.4,0.0
118,68,22,0,0,75.6,24.4,0.0
119,68,22,0,0,75.6,24.4,0.0
120,68,22,0,0,75.6,24.4,0.0
121,68,22,0,0,75.6,24.4,0.0
122,68,22,0,0,75.6,24.4,0.0
123,68,23,0,0,74.7,25.3,0.0
124,68,23,0,0,74.7,25.3,0.0
125,68,23,0,0,74.7,25.3,0.0
126,68,23,0,0,74.7,25.3,0.0
127,69,23,0,0,75.0,25.0,0.0
128,69,23,0,0,75.0,25.0,0.0
129,70,23,0,0,75.3,24.7,0.0
130,70,24,0,0,74.5,25.5,0.0
131,70,25,0,0,73.7,26.3,0.0
132,71,25,0,0,74.0,26.0,0.0
133,71,25,0,0,74.0,26.0,0.0
134,72,25,0,0,74.2,25.8,0.0
135,73,25,0,0,74.5,25.5,0.0
136,74,25,0,0,74.7,25.3,0.0
137,74,25,0,0,74.7,25.3,0.0
138,75,25,0,0,75.0,25.0,0.0
139,76,25,0,0,75.2,24.8,0.0
140,77,25,0,0,75.5,24.5,0.0
141,78,25,0,0,75.7,24.3,0.0
142,78,25,0,0,75.7,24.3,0.0
143,79,25,0,0,76.0,24.0,0.0
144,79,25,0,0,76.0,24.0,0.0
145,79,25,0,0,76.0,24.0,0.0
146,80,25,0,0,76.2,23.8,0.0
147,81,25,0,0,76.4,23.6,0.0
148,81,25,0,0,76.4,23.6,0.0
149,82,25,0,0,76.6,23.4,0.0
150,82,25,0,0,76.6,23.4,0.0
151,82,25,0,0,76.6,23.4,0.0
152,82,25,0,0,76.6,23.4,0.0
153,82,25,0,0,76.6,23.4,0.0
154,82,25,0,0,76.6,23.4,0.0
155,82,26,0,0,75.9,24.1,0.0
156,82,26,0,0,75.9,24.1,0.0
157,82,26,0,0,75.9,24.1,0.0
158,82,26,0,0,75.9,24.1,0.0
159,82,26,0,0,75.9,24.1,0.0
160,82,26,0,0,75.9,24.1,0.0
161,82,26,0,0,75.9,24.1,0.0
162,82,27,0,0,75.2,24.8,0.0
163,83,27,0,0,75.5,24.5,0.0
164,83,27,0,0,75.5,24.5,0.0
165,83,27,0,0,75.5,24.5,0.0
166,83,27,0,0,75.5,24.5,0.0
167,83,27,0,0,75.5,24.5,0.0
168,83,27,0,0,75.5,24.5,0.0
169,84,27,0,0,75.7,24.3,0.0
170,84,27,0,0,75.7,24.3,0.0
171,85,27,0,0,75.9,24.1,0.0
172,85,27,0,0,75.9,24.1,0.0
173,85,27,0,0,75.9,24.1,0.0
174,85,27,0,0,75.9,24.1,0.0
175,86,27,0,0,76.1,23.9,0.0
176,86,27,0,0,76.1,23.9,0.0
177,86,28,0,0,75.4,24.6,0.0
178,86,28,0,0,75.4,24.6,0.0
179,86,28,0,0,75.4,24.6,0.0
180,87,28,0,0,75.7,24.3,0.0
181,88,28,0,0,75.9,24.1,0.0
182,88,28,0,0,75.9,24.1,0.0
183,89,28,0,0,76.1,23.9,0.0
184,89,28,0,0,76.1,23.9,0.0
185,90,28,0,0,76.3,23.7,0.0
186,91,28,0,0,76.5,23.5,0.0
187,91,29,0,0,75.8,24.2,0.0
188,91,30,0,0,75.2,24.8,0.0
189,92,30,0,0,75.4,24.6,0.0
190,93,30,0,0,75.6,24.4,0.0
191,93,30,0,0,75.6,24.4,0.0
192,93,30,0,0,75.6,24.4,0.0
193,93,30,0,0,75.6,24.4,0.0
194,93,31,0,0,75.0,25.0,0.0
195,93,31,0,0,75.0,25.0,0.0
196,93,31,0,0,75.0,25.0,0.0
197,93,31,0,0,75.0,25.0,0.0
198,93,31,0,0,75.0,25.0,0.0
199,93,31,0,0,75.0,25.0,0.0
200,93,32,0,0,74.4,25.6,0.0
201,93,32,0,0,74.4,25.6,0.0
202,93,32,0,0,74.4,25.6,0.0
203,93,32,0,0,74.4,25.6,0.0
204,93,32,0,0,74.4,25.6,0.0
205,94,32,0,0,74.6,25.4,0.0
206,94,32,0,0,74.6,25.4,0.0
207,94,32,0,0,74.6,25.4,0.0
208,94,32,0,0,74.6,25.4,0.0
209,95,32,0,0,74.8,25.2,0.0
210,96,32,0,0,75.0,25.0,0.0
211,96,32,0,0,75.0,25.0,0.0
212,96,32,0,0,75.0,25.0,0.0
213,96,32,0,0,75.0,25.0,0.0
214,96,32,0,0,75.0,25.0,0.0
215,96,33,0,0,74.4,25.6,0.0
216,96,34,0,0,73.8,26.2,0.0
217,96,35,0,0,73.3,26.7,0.0
218,96,36,0,0,72.7,27.3,0.0
219,96,37,0,0,72.2,27.8,0.0
220,96,38,0,0,71.6,28.4,0.0
221,96,39,0,0,71.1,28.9,0.0
222,96,40,0,0,70.6,29.4,0.0
223,96,40,0,0,70.6,29.4,0.0
224,96,41,0,0,70.1,29.9,0.0
225,96,41,0,0,70.1,29.9,0.0
226,96,41,0,0,70.1,29.9,0.0
227,96,42,0,0,69.6,30.4,0.0
228,96,42,0,0,69.6,30.4,0.0
229,96,43,0,0,69.1,30.9,0.0
230,97,43,0,0,69.3,30.7,0.0
231,97,43,0,0,69.3,30.7,0.0
232,97,43,0,0,69.3,30.7,0.0
233,97,43,0,0,69.3,30.7,0.0
234,97,44,0,0,68.8,31.2,0.0
235,97,44,0,0,68.8,31.2,0.0
236,97,44,0,0,68.8,31.2,0.0
237,97,44,0,0,68.8,31.2,0.0
238,98,44,0,0,69.0,31.0,0.0
239,98,44,0,0,69.0,31.0,0.0
240,98,44,0,0,69.0,31.0,0.0
241,98,44,0,0,69.0,31.0,0.0
242,98,44,0,0,69.0,31.0,0.0
243,98,44,0,0,69.0,31.0,0.0
244,98,44,0,0,69.0,31.0,0.0
245,98,44,0,0,69.0,31.0,0.0
246,98,44,0,0,69.0,31.0,0.0
247,98,44,0,0,69.0,31.0,0.0
248,98,44,0,0,69.0,31.0,0.0
249,98,44,0,0,69.0,31.0,0.0
250,98,44,0,0,69.0,31.0,0.0
251,98,45,0,0,68.5,31.5,0.0
252,98,46,0,0,68.1,31.9,0.0
253,98,46,0,0,68.1,31.9,0.0
254,98,46,0,0,68.1,31.9,0.0
255,98,47,0,0,67.6,32.4,0.0
256,98,48,0,0,67.1,32.9,0.0
257,98,48,0,0,67.1,32.9,0.0
258,98,49,0,0,66.7,33.3,0.0
259,98,49,0,0,66.7,33.3,0.0
260,98,49,0,0,66.7,33.3,0.0
261,98,49,0,0,66.7,33.3,0.0
262,98,50,0,0,66.2,33.8,0.0
263,98,51,0,0,65.8,34.2,0.0
264,98,51,0,0,65.8,34.2,0.0
265,98,52,0,0,65.3,34.7,0.0
266,98,53,0,0,64.9,35.1,0.0
267,99,53,0,0,65.1,34.9,0.0
268,99,53,0,0,65.1,34.9,0.0
269,100,53,0,0,65.4,34.6,0.0
270,101,53,0,0,65.6,34.4,0.0
271,102,53,0,0,65.8,34.2,0.0
272,102,53,0,0,65.8,34.2,0.0
273,102,53,0,0,65.8,34.2,0.0
274,102,53,0,0,65.8,34.2,0.0
275,102,53,0,0,65.8,34.2,0.0
276,103,53,0,0,66.0,34.0,0.0
277,104,53,0,0,66.2,33.8,0.0
278,104,54,0,0,65.8,34.2,0.0
279,104,54,0,0,65.8,34.2,0.0
280,104,54,0,0,65.8,34.2,0.0
281,104,54,0,0,65.8,34.2,0.0
282,104,55,0,0,65.4,34.6,0.0
283,104,55,0,0,65.4,34.6,0.0
284,104,55,0,0,65.4,34.6,0.0
285,104,55,0,0,65.4,34.6,0.0
286,104,56,0,0,65.0,35.0,0.0
287,104,56,0,0,65.0,35.0,0.0
288,104,56,0,0,65.0,35.0,0.0
289,104,57,0,0,64.6,35.4,0.0
290,104,58,0,0,64.2,35.8,0.0
291,104,59,0,0,63.8,36.2,0.0
292,104,60,0,0,63.4,36.6,0.0
293,104,61,0,0,63.0,37.0,0.0
294,104,61,0,0,63.0,37.0,0.0
295,105,61,0,0,63.3,36.7,0.0
296,105,61,0,0,63.3,36.7,0.0
297,105,62,0,0,62.9,37.1,0.0
298,106,62,0,0,63.1,36.9,0.0
299,106,63,0,0,62.7,37.3,0.0
300,106,64,0,0,62.4,37.6,0.0
301,106,65,0,0,62.0,38.0,0.0
302,106,65,0,0,62.0,38.0,0.0
303,106,65,0,0,62.0,38.0,0.0
304,106,65,0,0,62.0,38.0,0.0
305,106,66,0,0,61.6,38.4,0.0
306,107,66,0,0,61.8,38.2,0.0
307,108,66,0,0,62.1,37.9,0.0
308,108,67,0,0,61.7,38.3,0.0
309,108,68,0,0,61.4,38.6,0.0
310,109,68,0,0,61.6,38.4,0.0
311,110,68,0,0,61.8,38.2,0.0
312,110,68,0,0,61.8,38.2,0.0
313,110,68,0,0,61.8,38.2,0.0
314,110,69,0,0,61.5,38.5,0.0
315,111,69,0,0,61.7,38.3,0.0
316,112,69,0,0,61.9,38.1,0.0
317,113,69,0,0,62.1,37.9,0.0
318,114,69,0,0,62.3,37.7,0.0
319,114,69,0,0,62.3,37.7,0.0
320,114,69,0,0,62.3,37.7,0.0
321,114,70,0,0,62.0,38.0,0.0
322,114,71,0,0,61.6,38.4,0.0
323,114,72,0,0,61.3,38.7,0.0
324,114,72,0,0,61.3,38.7,0.0
325,115,72,0,0,61.5,38.5,0.0
326,115,72,0,0,61.5,38.5,0.0
327,115,72,0,0,61.5,38.5,0.0
328,115,72,0,0,61.5,38.5,0.0
329,116,72,0,0,61.7,38.3,0.0
330,117,72,0,0,61.9,38.1,0.0
331,118,72,0,0,62.1,37.9,0.0
332,118,72,0,0,62.1,37.9,0.0
333,119,72,0,0,62.3,37.7,0.0
334,119,73,0,0,62.0,38.0,0.0
335,120,73,0,0,62.2,37.8,0.0
336,121,73,0,0,62.4,37.6,0.0
337,122,73,0,0,62.6,37.4,0.0
338,123,73,0,0,62.8,37.2,0.0
339,123,74,0,0,62.4,37.6,0.0
340,123,74,0,0,62.4,37.6,0.0
341,124,74,0,0,62.6,37.4,0.0
342,125,74,0,0,62.8,37.2,0.0
343,125,75,0,0,62.5,37.5,0.0
344,126,75,0,0,62.7,37.3,0.0
345,126,75,0,0,62.7,37.3,0.0
346,127,75,0,0,62.9,37.1,0.0
347,128,75,0,0,63.1,36.9,0.0
348,128,76,0,0,62.7,37.3,0.0
349,128,77,0,0,62.4,37.6,0.0
350,128,78,0,0,62.1,37.9,0.0
351,128,79,0,0,61.8,38.2,0.0
352,128,80,0,0,61.5,38.5,0.0
353,128,81,0,0,61.2,38.8,0.0
354,128,82,0,0,61.0,39.0,0.0
355,129,82,0,0,61.1,38.9,0.0
356,129,82,0,0,61.1,38.9,0.0
357,129,83,0,0,60.8,39.2,0.0
358,129,84,0,0,60.6,39.4,0.0
359,129,85,0,0,60.3,39.7,0.0
360,129,85,0,0,60.3,39.7,0.0
361,129,86,0,0,60.0,40.0,0.0
362,129,87,0,0,59.7,40.3,0.0
363,130,87,0,0,59.9,40.1,0.0
364,130,88,0,0,59.6,40.4,0.0
365,131,88,0,0,59.8,40.2,0.0
366,131,88,0,0,59.8,40.2,0.0
367,132,88,0,0,60.0,40.0,0.0
368,133,88,0,0,60.2,39.8,0.0
369,133,89,0,0,59.9,40.1,0.0
370,133,90,0,0,59.6,40.4,0.0
371,133,91,0,0,59.4,40.6,0.0
372,133,92,0,0,59.1,40.9,0.0
373,133,93,0,0,58.8,41.2,0.0
374,133,93,0,0,58.8,41.2,0.0
375,133,94,0,0,58.6,41.4,0.0
376,133,94,0,0,58.6,41.4,0.0
377,133,94,0,0,58.6,41.4,0.0
378,133,95,0,0,58.3,41.7,0.0
379,133,96,0,0,58.1,41.9,0.0
380,133,96,0,0,58.1,41.9,0.0
381,133,96,0,0,58.1,41.9,0.0
382,133,97,0,0,57.8,42.2,0.0
383,133,98,0,0,57.6,42.4,0.0
384,134,98,0,0,57.8,42.2,0.0
385,134,98,0,0,57.8,42.2,0.0
386,134,99,0,0,57.5,42.5,0.0
387,134,99,0,0,57.5,42.5,0.0
388,134,100,0,0,57.3,42.7,0.0
389,134,101,0,0,57.0,43.0,0.0
390,134,102,0,0,56.8,43.2,0.0
391,134,102,0,0,56.8,43.2,0.0
392,135,102,0,0,57.0,43.0,0.0
393,135,102,0,0,57.0,43.0,0.0
394,135,103,0,0,56.7,43.3,0.0
395,135,103,0,0,56.7,43.3,0.0
396,135,104,0,0,56.5,43.5,0.0
397,135,105,0,0,56.2,43.8,0.0
398,135,106,0,0,56.0,44.0,0.0
399,135,107,0,0,55.8,44.2,0.0
400,135,107,0,0,55.8,44.2,0.0
401,135,107,0,0,55.8,44.2,0.0
402,136,107,0,0,56.0,44.0,0.0
403,136,108,0,0,55.7,44.3,0.0
404,136,108,0,0,55.7,44.3,0.0
405,136,109,0,0,55.5,44.5,0.0
406,136,109,0,0,55.5,44.5,0.0
407,137,109,0,0,55.7,44.3,0.0
408,137,110,0,0,55.5,44.5,0.0
409,137,110,0,0,55.5,44.5,0.0
410,137,111,0,0,55.2,44.8,0.0
411,137,112,0,0,55.0,45.0,0.0
412,137,112,0,0,55.0,45.0,0.0
413,137,113,0,0,54.8,45.2,0.0
414,137,114,0,0,54.6,45.4,0.0
415,138,114,0,0,54.8,45.2,0.0
416,138,114,0,0,54.8,45.2,0.0
417,138,115,0,0,54.5,45.5,0.0
418,138,116,0,0,54.3,45.7,0.0
419,139,116,0,0,54.5,45.5,0.0
420,139,116,0,0,54.5,45.5,0.0
421,139,116,0,0,54.5,45.5,0.0
422,139,117,0,0,54.3,45.7,0.0
423,139,118,0,0,54.1,45.9,0.0
424,139,119,0,0,53.9,46.1,0.0
425,139,120,0,0,53.7,46.3,0.0
426,139,121,0,0,53.5,46.5,0.0
427,139,121,0,0,53.5,46.5,0.0
428,139,121,0,0,53.5,46.5,0.0
429,139,122,0,0,53.3,46.7,0.0
430,139,123,0,0,53.1,46.9,0.0
431,139,124,0,0,52.9,47.1,0.0
432,139,125,0,0,52.7,47.3,0.0
433,139,126,0,0,52.5,47.5,0.0
434,139,127,0,0,52.3,47.7,0.0
435,139,128,0,0,52.1,47.9,0.0
436,140,128,0,0,52.2,47.8,0.0
437,140,129,0,0,52.0,48.0,0.0
438,140,130,0,0,51.9,48.1,0.0
439,140,130,0,0,51.9,48.1,0.0
440,141,130,0,0,52.0,48.0,0.0
441,141,131,0,0,51.8,48.2,0.0
442,141,132,0,0,51.6,48.4,0.0
443,142,132,0,0,51.8,48.2,0.0
444,142,133,0,0,51.6,48.4,0.0
445,142,134,0,0,51.4,48.6,0.0
446,142,135,0,0,51.3,48.7,0.0
447,142,136,0,0,51.1,48.9,0.0
448,142,137,0,0,50.9,49.1,0.0
449,142,138,0,0,50.7,49.3,0.0
450,142,139,0,0,50.5,49.5,0.0
451,142,140,0,0,50.4,49.6,0.0
452,142,141,0,0,50.2,49.8,0.0
453,142,142,0,0,50.0,50.0,0.0
454,142,143,0,0,49.8,50.2,0.0
455,143,143,0,0,50.0,50.0,0.0
456,144,143,0,0,50.2,49.8,0.0
457,144,144,0,0,50.0,50.0,0.0
458,144,145,0,0,49.8,50.2,0.0
459,145,145,0,0,50.0,50.0,0.0
